;SoC;Charge;Discharge;Energy prices;Cash flow
3837;13.5;0.0;11.5;0.21024;2.41776
3838;1.39473684210526;0.0;1.325;0.20909;0.27704425
3839;0.0;0.0;11.5;0.19207;2.208805
3840;0.0;0.0;0.0;0.19658;0.0
3841;0.0;0.0;0.0;0.1767;0.0
3842;0.0;0.0;0.0;0.1694;0.0
3843;0.0;2.71052631578947;0.0;0.16892;-0.45786210526315724
3844;2.575;11.5;0.0;0.16384;-1.88416
3845;13.5;0.0;0.0;0.17914;0.0
3846;13.5;0.0;0.0;0.20790999999999998;0.0
3847;13.5;0.0;11.5;0.21375999999999998;2.4582399999999995
3848;1.39473684210526;0.0;1.325;0.21284;0.282013
3849;0.0;0.0;0.0;0.2;0.0
3850;0.0;0.0;0.0;0.18585;0.0
3851;0.0;0.0;0.0;0.192;0.0
3852;0.0;0.0;0.0;0.19648;0.0
3853;0.0;0.0;0.0;0.19091999999999998;0.0
3854;0.0;0.0;0.0;0.18203;0.0
3855;0.0;2.71052631578947;0.0;0.1718;-0.46566842105263095
3856;2.575;11.5;0.0;0.1718;-1.9757
3857;13.5;0.0;0.0;0.19633;0.0
3858;13.5;0.0;0.0;0.205;0.0
3859;13.5;0.0;1.325;0.21797;0.28881025
3860;12.1052631578947;0.0;11.5;0.22046000000000002;2.5352900000000003
3861;0.0;0.0;0.0;0.2169;0.0
3862;0.0;0.0;0.0;0.21547999999999998;0.0
3863;0.0;0.0;11.5;0.20507;2.358305
3864;0.0;0.0;0.0;0.2075;0.0
3865;0.0;0.0;0.0;0.20243;0.0
3866;0.0;0.0;0.0;0.1953;0.0
3867;0.0;1.24238227146814;0.0;0.16703;-0.20751511080332344
3868;1.18026315789474;0.0;0.0;0.16745;0.0
3869;1.18026315789474;0.0;0.0;0.16803;0.0
3870;1.18026315789474;11.5;0.0;0.16137;-1.8557550000000003
3871;12.1052631578947;0.0;11.5;0.19177000000000002;2.2053550000000004
3872;0.0;0.0;0.0;0.18483000000000002;0.0
3873;0.0;0.0;0.0;0.17225;0.0
3874;0.0;0.0;0.0;0.17755;0.0
3875;0.0;0.0;0.0;0.18;0.0
3876;0.0;0.0;0.0;0.16848;0.0
3877;0.0;0.0;0.0;0.16516;0.0
3878;0.0;2.71052631578947;0.0;0.16422;-0.44512263157894677
3879;2.575;11.5;0.0;0.159;-1.8285
3880;13.5;0.0;0.0;0.166;0.0
3881;13.5;0.0;0.0;0.18080000000000002;0.0
3882;13.5;0.0;0.0;0.17346999999999999;0.0
3883;13.5;0.0;0.0;0.19638999999999998;0.0
3884;13.5;0.0;1.325;0.21005000000000001;0.27831625
3885;12.1052631578947;0.0;11.5;0.21106;2.42719
3886;0.0;0.0;0.0;0.20792;0.0
3887;0.0;0.0;11.5;0.199;2.2885
3888;0.0;0.0;0.0;0.195;0.0
3889;0.0;0.0;0.0;0.18424000000000001;0.0
3890;0.0;0.0;0.0;0.17501;0.0
3891;0.0;0.0;0.0;0.167;0.0
3892;0.0;0.0;0.0;0.167;0.0
3893;0.0;0.0;0.0;0.16982;0.0
3894;0.0;0.0;0.0;0.16787;0.0
3895;0.0;0.0;0.0;0.13853000000000001;0.0
3896;0.0;0.0;0.0;0.13471;0.0
3897;0.0;2.71052631578947;0.0;0.08083;-0.21909184210526286
3898;2.575;11.5;0.0;0.07437;-0.8552550000000001
3899;13.5;0.0;0.0;0.10183;0.0
3900;13.5;0.0;11.5;0.14543999999999999;1.6725599999999998
3901;1.39473684210526;0.0;1.325;0.11967;0.15856275
3902;0.0;0.0;0.0;0.0958;0.0
3903;0.0;11.5;0.0;0.06063;-0.697245
3904;10.925;2.71052631578947;0.0;0.06534000000000001;-0.177105789473684
3905;13.5;0.0;0.0;0.1465;0.0
3906;13.5;0.0;0.0;0.161;0.0
3907;13.5;0.0;0.0;0.18531;0.0
3908;13.5;0.0;0.0;0.20598;0.0
3909;13.5;0.0;11.5;0.21098;2.42627
3910;1.39473684210526;0.0;1.325;0.21;0.27825
3911;0.0;0.0;11.5;0.2042;2.3483
3912;0.0;0.0;0.0;0.18684;0.0
3913;0.0;0.0;0.0;0.17747;0.0
3914;0.0;0.0;0.0;0.15844999999999998;0.0
3915;0.0;2.71052631578947;0.0;0.14992;-0.4063621052631573
3916;2.575;11.5;0.0;0.14692;-1.6895799999999999
3917;13.5;0.0;0.0;0.16927;0.0
3918;13.5;0.0;0.0;0.20003;0.0
3919;13.5;0.0;0.0;0.21098;0.0
3920;13.5;0.0;0.0;0.219;0.0
3921;13.5;0.0;0.0;0.20940999999999999;0.0
3922;13.5;0.0;0.0;0.20475;0.0
3923;13.5;0.0;0.0;0.2037;0.0
3924;13.5;0.0;0.0;0.20376;0.0
3925;13.5;0.0;0.0;0.20402;0.0
3926;13.5;0.0;0.0;0.20647;0.0
3927;13.5;0.0;0.0;0.20647;0.0
3928;13.5;0.0;0.0;0.20667;0.0
3929;13.5;0.0;0.0;0.20023;0.0
3930;13.5;0.0;0.0;0.23105;0.0
3931;13.5;0.0;11.5;0.25;2.875
3932;1.39473684210526;0.0;0.0;0.23815;0.0
3933;1.39473684210526;0.0;1.325;0.2384;0.31588
3934;0.0;0.0;0.0;0.23612;0.0
3935;0.0;0.0;11.5;0.22313;2.565995
3936;0.0;0.0;0.0;0.20245;0.0
3937;0.0;2.71052631578947;0.0;0.16886;-0.45769947368420993
3938;2.575;0.0;0.0;0.17929;0.0
3939;2.575;11.5;0.0;0.16143000000000002;-1.8564450000000001
3940;13.5;0.0;0.0;0.17216;0.0
3941;13.5;0.0;0.0;0.17173;0.0
3942;13.5;0.0;0.0;0.21522;0.0
3943;13.5;0.0;1.325;0.22788;0.301941
3944;12.1052631578947;0.0;11.5;0.22951;2.6393649999999997
3945;0.0;0.0;0.0;0.22247;0.0
3946;0.0;0.0;0.0;0.21697;0.0
3947;0.0;0.0;0.0;0.20788;0.0
3948;0.0;0.0;0.0;0.20145;0.0
3949;0.0;11.5;0.0;0.20132;-2.31518
3950;10.925;0.0;0.0;0.20909;0.0
3951;10.925;2.71052631578947;0.0;0.20145;-0.5460355263157887
3952;13.5;0.0;0.0;0.20423;0.0
3953;13.5;0.0;0.0;0.21334;0.0
3954;13.5;0.0;0.0;0.23097;0.0
3955;13.5;0.0;1.325;0.26626;0.3527945
3956;12.1052631578947;0.0;11.5;0.27283999999999997;3.1376599999999994
3957;0.0;0.0;0.0;0.24367;0.0
3958;0.0;0.0;0.0;0.2349;0.0
3959;0.0;0.0;11.5;0.21925;2.521375
3960;0.0;0.0;0.0;0.19796;0.0
3961;0.0;0.0;0.0;0.1835;0.0
3962;0.0;0.0;0.0;0.17767;0.0
3963;0.0;11.5;0.0;0.17302;-1.98973
3964;10.925;2.71052631578947;0.0;0.17318;-0.4694089473684204
3965;13.5;0.0;0.0;0.18223;0.0
3966;13.5;0.0;0.0;0.21912;0.0
3967;13.5;0.0;0.0;0.24694999999999998;0.0
3968;13.5;0.0;1.325;0.25517;0.33810025
3969;12.1052631578947;0.0;11.5;0.26268;3.0208200000000005
3970;0.0;0.0;0.0;0.24562;0.0
3971;0.0;0.0;0.0;0.25;0.0
3972;0.0;11.5;0.0;0.22882;-2.63143
3973;10.925;2.71052631578947;0.0;0.22974;-0.6227163157894728
3974;13.5;0.0;0.0;0.24278;0.0
3975;13.5;0.0;0.0;0.23535;0.0
3976;13.5;0.0;0.0;0.23675;0.0
3977;13.5;0.0;0.0;0.23379;0.0
3978;13.5;0.0;0.0;0.26466;0.0
3979;13.5;0.0;1.325;0.30456;0.40354199999999996
3980;12.1052631578947;0.0;11.5;0.30748000000000003;3.53602
3981;0.0;0.0;0.0;0.25825;0.0
3982;0.0;0.0;0.0;0.24955000000000002;0.0
3983;0.0;0.0;11.5;0.2393;2.7519500000000003
3984;0.0;0.0;0.0;0.25607;0.0
3985;0.0;0.0;0.0;0.24472;0.0
3986;0.0;0.0;0.0;0.22522;0.0
3987;0.0;0.0;0.0;0.21902000000000002;0.0
3988;0.0;11.5;0.0;0.20646;-2.3742900000000002
3989;10.925;2.71052631578947;0.0;0.21374;-0.5793478947368413
3990;13.5;0.0;0.0;0.247;0.0
3991;13.5;0.0;0.0;0.25977999999999996;0.0
3992;13.5;0.0;11.5;0.30649;3.524635
3993;1.39473684210526;0.0;1.325;0.3;0.39749999999999996
3994;0.0;0.0;0.0;0.26039;0.0
3995;0.0;0.0;0.0;0.26847000000000004;0.0
3996;0.0;2.71052631578947;0.0;0.2587;-0.7012131578947358
3997;2.575;11.5;0.0;0.25838;-2.97137
3998;13.5;0.0;0.0;0.26282;0.0
3999;13.5;0.0;0.0;0.29184;0.0
4000;13.5;0.0;0.0;0.28;0.0
4001;13.5;0.0;0.0;0.311;0.0
4002;13.5;0.0;0.0;0.325;0.0
4003;13.5;0.0;11.5;0.345;3.9675
4004;1.39473684210526;0.0;1.325;0.33;0.43725
4005;0.0;0.0;0.0;0.31138;0.0
4006;0.0;0.0;0.0;0.285;0.0
4007;0.0;0.0;11.5;0.282;3.243
4008;0.0;0.0;0.0;0.30242;0.0
4009;0.0;0.0;0.0;0.28396;0.0
4010;0.0;0.0;0.0;0.26283999999999996;0.0
4011;0.0;2.71052631578947;0.0;0.21164;-0.5736557894736833
4012;2.575;11.5;0.0;0.20686000000000002;-2.37889
4013;13.5;0.0;0.0;0.23990999999999998;0.0
4014;13.5;0.0;0.0;0.29234;0.0
4015;13.5;0.0;0.0;0.32331;0.0
4016;13.5;0.0;10.37875;0.3257;3.3803588749999998
4017;2.575;0.0;0.0;0.29907;0.0
4018;2.575;0.0;0.0;0.30785;0.0
4019;2.575;0.0;0.0;0.31672;0.0
4020;2.575;0.0;0.0;0.32171;0.0
4021;2.575;0.0;0.0;0.30991;0.0
4022;2.575;0.0;0.0;0.31194;0.0
4023;2.575;0.0;0.0;0.29751;0.0
4024;2.575;11.5;0.0;0.28575;-3.286125
4025;13.5;0.0;0.0;0.30307;0.0
4026;13.5;0.0;0.0;0.33973000000000003;0.0
4027;13.5;0.0;11.5;0.36806;4.23269
4028;1.39473684210526;0.0;1.325;0.36;0.477
4029;0.0;11.5;0.0;0.32395999999999997;-3.7255399999999996
4030;10.925;0.0;10.37875;0.36;3.73635
4031;0.0;0.0;11.5;0.33073;3.803395
4032;0.0;0.0;0.0;0.33;0.0
4033;0.0;0.0;0.0;0.31277999999999995;0.0
4034;0.0;0.0;0.0;0.30494;0.0
4035;0.0;0.0;0.0;0.26947000000000004;0.0
4036;0.0;0.0;0.0;0.26946;0.0
4037;0.0;0.0;0.0;0.27085000000000004;0.0
4038;0.0;0.0;0.0;0.26924000000000003;0.0
4039;0.0;0.0;0.0;0.28581;0.0
4040;0.0;0.0;0.0;0.27925;0.0
4041;0.0;0.0;0.0;0.26955;0.0
4042;0.0;0.0;0.0;0.27751;0.0
4043;0.0;0.0;0.0;0.26999;0.0
4044;0.0;0.0;0.0;0.26844;0.0
4045;0.0;0.0;0.0;0.244;0.0
4046;0.0;11.5;0.0;0.22863999999999998;-2.6293599999999997
4047;10.925;2.71052631578947;0.0;0.23765;-0.6441565789473676
4048;13.5;0.0;0.0;0.26483999999999996;0.0
4049;13.5;0.0;0.0;0.28699;0.0
4050;13.5;0.0;0.0;0.26461;0.0
4051;13.5;0.0;1.325;0.32800999999999997;0.43461324999999995
4052;12.1052631578947;0.0;11.5;0.33047000000000004;3.8004050000000005
4053;0.0;0.0;0.0;0.31921;0.0
4054;0.0;0.0;0.0;0.28508;0.0
4055;0.0;0.0;11.5;0.25691;2.9544650000000003
4056;0.0;0.0;0.0;0.20707;0.0
4057;0.0;0.0;0.0;0.19;0.0
4058;0.0;0.0;0.0;0.16552;0.0
4059;0.0;0.0;0.0;0.1398;0.0
4060;0.0;0.0;0.0;0.1206;0.0
4061;0.0;0.0;0.0;0.11270000000000001;0.0
4062;0.0;0.0;0.0;0.11270000000000001;0.0
4063;0.0;0.0;0.0;0.11931;0.0
4064;0.0;0.0;0.0;0.10718000000000001;0.0
4065;0.0;2.71052631578947;0.0;0.0955;-0.25885526315789437
4066;2.575;11.5;0.0;0.09415000000000001;-1.0827250000000002
4067;13.5;0.0;0.0;0.11247;0.0
4068;13.5;0.0;11.5;0.13373;1.5378949999999998
4069;1.39473684210526;11.5;0.0;0.10431;-1.199565
4070;12.3197368421053;1.24238227146814;0.0;0.10592;-0.1315931301939054
4071;13.5;0.0;0.0;0.10948999999999999;0.0
4072;13.5;0.0;0.0;0.10745;0.0
4073;13.5;0.0;0.0;0.16037;0.0
4074;13.5;0.0;0.0;0.24042;0.0
4075;13.5;0.0;0.0;0.26587;0.0
4076;13.5;0.0;0.0;0.28341000000000005;0.0
4077;13.5;0.0;1.325;0.29429;0.38993425
4078;12.1052631578947;0.0;11.5;0.30693;3.529695
4079;0.0;0.0;11.5;0.2811;3.23265
4080;0.0;0.0;0.0;0.24022;0.0
4081;0.0;0.0;0.0;0.22038999999999997;0.0
4082;0.0;2.71052631578947;0.0;0.2189;-0.593334210526315
4083;2.575;0.0;0.0;0.2201;0.0
4084;2.575;11.5;0.0;0.2132;-2.4518
4085;13.5;0.0;0.0;0.26327;0.0
4086;13.5;0.0;0.0;0.30167;0.0
4087;13.5;0.0;1.325;0.36631;0.48536075
4088;12.1052631578947;0.0;11.5;0.42919;4.935685
4089;0.0;0.0;0.0;0.33124000000000003;0.0
4090;0.0;0.0;0.0;0.32991000000000004;0.0
4091;0.0;0.0;0.0;0.33873000000000003;0.0
4092;0.0;0.0;0.0;0.325;0.0
4093;0.0;0.0;0.0;0.3085;0.0
4094;0.0;0.0;0.0;0.34119;0.0
4095;0.0;0.0;0.0;0.31971;0.0
4096;0.0;0.0;0.0;0.31710000000000005;0.0
4097;0.0;0.0;0.0;0.30515;0.0
4098;0.0;0.0;0.0;0.31444;0.0
4099;0.0;0.0;0.0;0.33399;0.0
4100;0.0;0.0;0.0;0.32461;0.0
4101;0.0;0.0;0.0;0.31927;0.0
4102;0.0;0.0;0.0;0.31119;0.0
4103;0.0;0.0;11.5;0.30160000000000003;3.4684000000000004
4104;0.0;0.0;0.0;0.2793;0.0
4105;0.0;0.0;0.0;0.2647;0.0
4106;0.0;0.0;0.0;0.23949;0.0
4107;0.0;2.71052631578947;0.0;0.2281;-0.6182710526315781
4108;2.575;11.5;0.0;0.22311;-2.565765
4109;13.5;0.0;0.0;0.23335;0.0
4110;13.5;0.0;0.0;0.29761000000000004;0.0
4111;13.5;0.0;0.0;0.3389;0.0
4112;13.5;0.0;0.0;0.36804000000000003;0.0
4113;13.5;0.0;0.0;0.388;0.0
4114;13.5;0.0;0.0;0.39;0.0
4115;13.5;0.0;0.0;0.37321;0.0
4116;13.5;0.0;0.0;0.39862000000000003;0.0
4117;13.5;0.0;0.0;0.396;0.0
4118;13.5;0.0;0.0;0.41875;0.0
4119;13.5;0.0;0.0;0.41863;0.0
4120;13.5;0.0;0.0;0.40992;0.0
4121;13.5;0.0;0.0;0.41276;0.0
4122;13.5;0.0;0.0;0.4;0.0
4123;13.5;0.0;1.325;0.45;0.59625
4124;12.1052631578947;0.0;11.5;0.45782;5.26493
4125;0.0;0.0;0.0;0.41;0.0
4126;0.0;0.0;0.0;0.373;0.0
4127;0.0;0.0;11.5;0.32733999999999996;3.76441
4128;0.0;0.0;0.0;0.3;0.0
4129;0.0;0.0;0.0;0.29001;0.0
4130;0.0;0.0;0.0;0.2756;0.0
4131;0.0;11.5;0.0;0.25138;-2.89087
4132;10.925;2.71052631578947;0.0;0.25502;-0.6912384210526307
4133;13.5;0.0;0.0;0.28344;0.0
4134;13.5;0.0;0.0;0.33053;0.0
4135;13.5;0.0;0.0;0.42678;0.0
4136;13.5;0.0;11.5;0.4675;5.376250000000001
4137;1.39473684210526;0.0;0.0;0.44792000000000004;0.0
4138;1.39473684210526;0.0;0.0;0.43742000000000003;0.0
4139;1.39473684210526;0.0;1.325;0.45497000000000004;0.60283525
4140;0.0;0.0;0.0;0.40678;0.0
4141;0.0;11.5;0.0;0.40352;-4.64048
4142;10.925;0.0;0.0;0.44007999999999997;0.0
4143;10.925;0.0;0.0;0.42114999999999997;0.0
4144;10.925;0.0;0.0;0.41064;0.0
4145;10.925;1.24238227146814;0.0;0.40581;-0.504171149584486
4146;12.1052631578947;0.0;0.0;0.41202;0.0
4147;12.1052631578947;0.0;11.5;0.4501;5.17615
4148;0.0;0.0;0.0;0.4415;0.0
4149;0.0;0.0;0.0;0.3993;0.0
4150;0.0;0.0;0.0;0.39;0.0
4151;0.0;0.0;11.5;0.394;4.531000000000001
4152;0.0;0.0;0.0;0.29707;0.0
4153;0.0;0.0;0.0;0.2887;0.0
4154;0.0;0.0;0.0;0.27847000000000005;0.0
4155;0.0;11.5;0.0;0.24581999999999998;-2.82693
4156;10.925;2.71052631578947;0.0;0.25508000000000003;-0.691401052631578
4157;13.5;0.0;0.0;0.27968;0.0
4158;13.5;0.0;0.0;0.3361;0.0
4159;13.5;0.0;0.0;0.37113;0.0
4160;13.5;0.0;0.0;0.38057;0.0
4161;13.5;0.0;0.0;0.38291000000000003;0.0
4162;13.5;0.0;0.0;0.36395;0.0
4163;13.5;0.0;0.0;0.37497;0.0
4164;13.5;0.0;0.0;0.36396;0.0
4165;13.5;0.0;0.0;0.37532;0.0
4166;13.5;0.0;0.0;0.37607999999999997;0.0
4167;13.5;0.0;0.0;0.35787;0.0
4168;13.5;0.0;0.0;0.35191;0.0
4169;13.5;0.0;0.0;0.37567;0.0
4170;13.5;0.0;0.0;0.38355;0.0
4171;13.5;0.0;11.5;0.43;4.945
4172;1.39473684210526;0.0;1.325;0.41399;0.54853675
4173;0.0;0.0;0.0;0.37322000000000005;0.0
4174;0.0;0.0;0.0;0.40552;0.0
4175;0.0;0.0;11.5;0.4;4.6000000000000005
4176;0.0;0.0;0.0;0.3155;0.0
4177;0.0;0.0;0.0;0.30042;0.0
4178;0.0;0.0;0.0;0.2712;0.0
4179;0.0;11.5;0.0;0.24181;-2.780815
4180;10.925;2.71052631578947;0.0;0.25095;-0.6802065789473675
4181;13.5;0.0;0.0;0.25741;0.0
4182;13.5;0.0;0.0;0.30321;0.0
4183;13.5;0.0;0.0;0.33538999999999997;0.0
4184;13.5;0.0;11.5;0.34632;3.98268
4185;1.39473684210526;0.0;1.325;0.34508;0.457231
4186;0.0;0.0;0.0;0.3389;0.0
4187;0.0;0.0;0.0;0.32345999999999997;0.0
4188;0.0;0.0;0.0;0.32183;0.0
4189;0.0;0.0;0.0;0.31165;0.0
4190;0.0;0.0;0.0;0.29208;0.0
4191;0.0;11.5;0.0;0.25073;-2.883395
4192;10.925;2.71052631578947;0.0;0.25133;-0.6812365789473674
4193;13.5;0.0;0.0;0.29641;0.0
4194;13.5;0.0;0.0;0.322;0.0
4195;13.5;0.0;0.0;0.32994;0.0
4196;13.5;0.0;11.5;0.3352;3.8548
4197;1.39473684210526;0.0;1.325;0.33092;0.438469
4198;0.0;0.0;0.0;0.32;0.0
4199;0.0;0.0;11.5;0.2706;3.1119
4200;0.0;0.0;0.0;0.26227;0.0
4201;0.0;0.0;0.0;0.2374;0.0
4202;0.0;0.0;0.0;0.21491;0.0
4203;0.0;0.0;0.0;0.21708000000000002;0.0
4204;0.0;11.5;0.0;0.20388;-2.34462
4205;10.925;2.71052631578947;0.0;0.20906;-0.5666626315789466
4206;13.5;0.0;0.0;0.22673;0.0
4207;13.5;0.0;0.0;0.26109;0.0
4208;13.5;0.0;11.5;0.26903;3.093845
4209;1.39473684210526;0.0;0.0;0.24181;0.0
4210;1.39473684210526;0.0;0.0;0.25174;0.0
4211;1.39473684210526;11.5;0.0;0.23601;-2.714115
4212;12.3197368421053;1.24238227146814;0.0;0.23956;-0.2976250969529076
4213;13.5;0.0;0.0;0.24109;0.0
4214;13.5;0.0;0.0;0.25707;0.0
4215;13.5;0.0;0.0;0.25535;0.0
4216;13.5;0.0;0.0;0.25471;0.0
4217;13.5;0.0;0.0;0.26907;0.0
4218;13.5;0.0;0.0;0.27157;0.0
4219;13.5;0.0;0.0;0.31410000000000005;0.0
4220;13.5;0.0;11.5;0.32717;3.762455
4221;1.39473684210526;0.0;0.0;0.32268;0.0
4222;1.39473684210526;0.0;1.325;0.32402;0.42932649999999994
4223;0.0;0.0;11.5;0.29494;3.3918099999999995
4224;0.0;0.0;0.0;0.28891;0.0
4225;0.0;0.0;0.0;0.26133;0.0
4226;0.0;0.0;0.0;0.23225;0.0
4227;0.0;0.0;0.0;0.20984999999999998;0.0
4228;0.0;0.0;0.0;0.1992;0.0
4229;0.0;2.71052631578947;0.0;0.18263;-0.49502342105263086
4230;2.575;11.5;0.0;0.17647;-2.0294049999999997
4231;13.5;0.0;0.0;0.18991999999999998;0.0
4232;13.5;0.0;0.0;0.20417;0.0
4233;13.5;0.0;0.0;0.2422;0.0
4234;13.5;0.0;0.0;0.23564;0.0
4235;13.5;0.0;1.325;0.24289;0.32182924999999996
4236;12.1052631578947;0.0;11.5;0.2665;3.06475
4237;0.0;0.0;0.0;0.23368;0.0
4238;0.0;0.0;0.0;0.22357;0.0
4239;0.0;2.71052631578947;0.0;0.19733;-0.5348681578947361
4240;2.575;11.5;0.0;0.19722;-2.26803
4241;13.5;0.0;0.0;0.24743;0.0
4242;13.5;0.0;0.0;0.29613999999999996;0.0
4243;13.5;0.0;0.0;0.32503;0.0
4244;13.5;0.0;0.0;0.33448;0.0
4245;13.5;0.0;11.5;0.33763;3.882745
4246;1.39473684210526;0.0;1.325;0.33682;0.4462865
4247;0.0;0.0;11.5;0.31627;3.637105
4248;0.0;0.0;0.0;0.29625;0.0
4249;0.0;0.0;0.0;0.26815;0.0
4250;0.0;0.0;0.0;0.27226999999999996;0.0
4251;0.0;2.71052631578947;0.0;0.26027;-0.7054686842105253
4252;2.575;11.5;0.0;0.25892000000000004;-2.9775800000000006
4253;13.5;0.0;0.0;0.27016;0.0
4254;13.5;0.0;0.0;0.33088999999999996;0.0
4255;13.5;0.0;0.0;0.35794;0.0
4256;13.5;0.0;11.5;0.37107;4.267305
4257;1.39473684210526;0.0;0.0;0.34838;0.0
4258;1.39473684210526;11.5;0.0;0.33254;-3.82421
4259;12.3197368421053;1.24238227146814;0.0;0.33399;-0.4149432548476441
4260;13.5;0.0;0.0;0.34373000000000004;0.0
4261;13.5;0.0;0.0;0.34457;0.0
4262;13.5;0.0;0.0;0.355;0.0
4263;13.5;0.0;0.0;0.34751;0.0
4264;13.5;0.0;0.0;0.3374;0.0
4265;13.5;0.0;0.0;0.33764;0.0
4266;13.5;0.0;0.0;0.36302;0.0
4267;13.5;0.0;11.5;0.39859;4.583785
4268;1.39473684210526;0.0;1.325;0.39118;0.5183135
4269;0.0;0.0;0.0;0.37564;0.0
4270;0.0;0.0;0.0;0.37217;0.0
4271;0.0;0.0;11.5;0.35481;4.080315000000001
4272;0.0;0.0;0.0;0.31705;0.0
4273;0.0;0.0;0.0;0.3013;0.0
4274;0.0;0.0;0.0;0.29846;0.0
4275;0.0;11.5;0.0;0.261;-3.0015
4276;10.925;2.71052631578947;0.0;0.26993;-0.7316523684210516
4277;13.5;0.0;0.0;0.28241000000000005;0.0
4278;13.5;0.0;0.0;0.34895;0.0
4279;13.5;0.0;0.0;0.37991;0.0
4280;13.5;0.0;0.0;0.38874000000000003;0.0
4281;13.5;0.0;0.0;0.3712;0.0
4282;13.5;0.0;0.0;0.3554;0.0
4283;13.5;0.0;0.0;0.37501999999999996;0.0
4284;13.5;0.0;1.325;0.41606;0.5512794999999999
4285;12.1052631578947;0.0;11.5;0.4209;4.84035
4286;0.0;0.0;0.0;0.4087;0.0
4287;0.0;2.71052631578947;0.0;0.36332;-0.9847884210526301
4288;2.575;11.5;0.0;0.36168;-4.15932
4289;13.5;0.0;0.0;0.36702999999999997;0.0
4290;13.5;0.0;0.0;0.41089;0.0
4291;13.5;0.0;11.5;0.4709;5.41535
4292;1.39473684210526;0.0;1.325;0.45314;0.6004105
4293;0.0;0.0;0.0;0.41092;0.0
4294;0.0;0.0;0.0;0.39638;0.0
4295;0.0;0.0;11.5;0.36438;4.19037
4296;0.0;0.0;0.0;0.32223;0.0
4297;0.0;0.0;0.0;0.3025;0.0
4298;0.0;0.0;0.0;0.28534;0.0
4299;0.0;2.71052631578947;0.0;0.27882;-0.75574894736842
4300;2.575;11.5;0.0;0.27854;-3.2032100000000003
4301;13.5;0.0;0.0;0.28052;0.0
4302;13.5;0.0;0.0;0.31573;0.0
4303;13.5;0.0;0.0;0.35085;0.0
4304;13.5;0.0;11.5;0.36711;4.2217649999999995
4305;1.39473684210526;0.0;0.0;0.35875999999999997;0.0
4306;1.39473684210526;0.0;0.0;0.34906;0.0
4307;1.39473684210526;0.0;0.0;0.3552;0.0
4308;1.39473684210526;0.0;0.0;0.33196;0.0
4309;1.39473684210526;11.5;0.0;0.32230000000000003;-3.7064500000000002
4310;12.3197368421053;1.24238227146814;0.0;0.325;-0.40377423822714553
4311;13.5;0.0;0.0;0.33298;0.0
4312;13.5;0.0;0.0;0.33343;0.0
4313;13.5;0.0;0.0;0.35291;0.0
4314;13.5;0.0;0.0;0.36995;0.0
4315;13.5;0.0;11.5;0.39089999999999997;4.495349999999999
4316;1.39473684210526;0.0;1.325;0.39;0.51675
4317;0.0;0.0;0.0;0.3669;0.0
4318;0.0;0.0;0.0;0.35374;0.0
4319;0.0;0.0;11.5;0.33104;3.80696
4320;0.0;0.0;0.0;0.325;0.0
4321;0.0;0.0;0.0;0.31132;0.0
4322;0.0;0.0;0.0;0.29802999999999996;0.0
4323;0.0;2.71052631578947;0.0;0.28314;-0.7674584210526305
4324;2.575;11.5;0.0;0.27179000000000003;-3.1255850000000005
4325;13.5;0.0;0.0;0.28528;0.0
4326;13.5;0.0;0.0;0.33976999999999996;0.0
4327;13.5;0.0;0.0;0.36989;0.0
4328;13.5;0.0;0.0;0.37963;0.0
4329;13.5;0.0;0.0;0.36573;0.0
4330;13.5;0.0;0.0;0.3563;0.0
4331;13.5;0.0;0.0;0.35863999999999996;0.0
4332;13.5;0.0;0.0;0.35819;0.0
4333;13.5;0.0;0.0;0.405;0.0
4334;13.5;0.0;11.5;0.41537999999999997;4.77687
4335;1.39473684210526;0.0;0.0;0.37510000000000004;0.0
4336;1.39473684210526;11.5;0.0;0.36635;-4.213025
4337;12.3197368421053;1.24238227146814;0.0;0.37244;-0.4627128531855941
4338;13.5;0.0;0.0;0.40941000000000005;0.0
4339;13.5;0.0;11.5;0.479;5.5085
4340;1.39473684210526;0.0;1.325;0.45;0.59625
4341;0.0;0.0;0.0;0.39421;0.0
4342;0.0;0.0;0.0;0.36795;0.0
4343;0.0;0.0;11.5;0.35196;4.04754
4344;0.0;0.0;0.0;0.35499;0.0
4345;0.0;0.0;0.0;0.31195999999999996;0.0
4346;0.0;0.0;0.0;0.30624;0.0
4347;0.0;2.71052631578947;0.0;0.26632;-0.7218673684210516
4348;2.575;11.5;0.0;0.26565;-3.0549749999999998
4349;13.5;0.0;0.0;0.28213;0.0
4350;13.5;0.0;0.0;0.35519;0.0
4351;13.5;0.0;0.0;0.37885;0.0
4352;13.5;0.0;1.325;0.38519;0.5103767499999999
4353;12.1052631578947;0.0;0.0;0.378;0.0
4354;12.1052631578947;0.0;11.5;0.39931;4.592065
4355;0.0;0.0;0.0;0.37968;0.0
4356;0.0;0.0;0.0;0.36378;0.0
4357;0.0;0.0;0.0;0.35278;0.0
4358;0.0;0.0;0.0;0.35328;0.0
4359;0.0;0.0;0.0;0.31379;0.0
4360;0.0;11.5;0.0;0.29177;-3.355355
4361;10.925;2.71052631578947;0.0;0.29875999999999997;-0.8097968421052619
4362;13.5;0.0;0.0;0.32206;0.0
4363;13.5;0.0;0.0;0.34808;0.0
4364;13.5;0.0;0.0;0.36125999999999997;0.0
